"index","id","user","datetime","text","lat","lon","klass","language","misoginia"
123,9.14025387608433E+017,"jesikaa_china","2017-09-30T07:13:28.000Z","Estoy bien jodida. 🤦🏻‍♀️",25.6417185,-100.2935915,"negativo","Español","{'jodida': 1}"
124,9.13840691213689E+017,"COMPAcdrdelago","2017-09-29T18:59:33.000Z","@Piromana696_ Y quien fue la pendeja que dijo respeto?",19.5645875,-99.269192,"negativo","Español","{'pendeja': 1}"
125,9.13859222630265E+017,"ForeverBreddy","2017-09-29T20:13:12.000Z","Quede loca, quede en shick con #LioEnLaCabeza",22.3111195,-100.955511,"positivo","Español","{'loca': 1}"
126,9.1393769127995E+017,"lajornadazac","2017-09-30T01:25:00.000Z","México no está condenado a ninguna fatalidad histórica. Ningún país lo está: @leonugo #ForosDeLibertad",22.7306065,-102.6943495,"positivo","Español","{'histórica': 1}"
127,9.13834453566452E+017,"99LUISRDZZ","2017-09-29T18:34:46.000Z","Pinche profe mamón vtlv ogt te pasas de verga ya me tienes hasta el pinche culo hijo de puta come verga cabrón puto bastardo mierdero",25.778679,-100.1687175,"negativo","Español","{'puta': 1}"
128,9.13852145228829E+017,"JhonyC9","2017-09-29T19:45:04.000Z","#IntentaExplicarlo Muchas cosas pasan cuando unes una Big Mac con Coca-Cola sin Ázucar entre ellas posibles problemas de Diabetes y obesidad",20.941035,-89.623611,"negativo","Español","{'Cola': 1}"
129,9.13972432100319E+017,"rae_abu","2017-09-30T03:43:03.000Z","Everyone go to Caliente!! Place is bomb",30.4591,-91.0907995,"positivo","Español","{'Caliente': 1}"
130,9.14205110003057E+017,"fervillarreal27","2017-09-30T19:07:37.000Z","Mucha iglesia,pero eres bien culera",25.6417185,-100.2935915,"negativo","Español","{'culera': 1}"
131,9.13846328656048E+017,"aguila78_09_04","2017-09-29T19:21:57.000Z","Difícilmente le falto el respeto a una mujer con algun improperio,pero esta mujer no tiene madre,vieja babosa e hij… https://t.co/AmUtZHYOgs",19.432722,-99.0170165,"positivo","Español","{'vieja': 1, 'babosa': 1}"
132,9.142447936891E+017,"yadig25","2017-09-30T21:45:19.000Z","@Rubigodoy8 aparte de pendeja !!!!! Metiche de la Vida de los  demas no se q tanto te arde mi vida 😄😄😄😄",25.9721055,-97.477426,"negativo","Español","{'pendeja': 1}"
133,9.13801540779028E+017,"wendy_espinosa","2017-09-29T16:23:59.000Z","Que más dará lo que piensan, si estoy loca es cosa mí.",25.6502875,-100.366033,"positivo","Español","{'loca': 1}"
134,9.14254718251164E+017,"annie_malfavon","2017-09-30T22:24:45.000Z","Soy la loca de los gatos 🐱 #Miau @ Ciudad de México https://t.co/okcxr3PZtd",19.43907565,-99.13238525,"positivo","Español","{'loca': 1}"
135,9.10276680215909E+017,"elhex","2017-09-19T22:57:27.000Z","Ojo. Este tipo de sismos tiene pocas replicas, dice Cenapred. De cualquiera forma a estar alerta",19.518656,-99.1158905,"neutro","Español","{'cualquiera': 1}"
136,9.13949072154923E+017,"viridianaDIT","2017-09-30T02:10:13.000Z","Guerra me da cualquiera, peor paz casi nadie.",19.2362445,-99.08179,"negativo","Español","{'cualquiera': 1}"
137,9.14195560726454E+017,"NegritoGozador","2017-09-30T18:29:41.000Z","Está nublado al norte de la CDMX, pero yo tengo calor. Ha de ser porque tengo la sangre muy caliente y con sabor.",19.5239185,-99.142373,"negativo","Español","{'caliente': 1}"
138,9.13950088828944E+017,"jorgea_hdez","2017-09-30T02:14:16.000Z","Cajeta👌🏻 (@ Hotdogs de La China) https://t.co/P59X6YeqKA",24.81082141,-107.36543395,"positivo","Español","{'Cajeta': 1}"
139,9.13913258125402E+017,"Brendasonica","2017-09-29T23:47:55.000Z","Solicito acompañante para ir a desayunar, gracias inf por inbox https://t.co/TKXFye40JO",19.183953,-96.2293965,"positivo","Español","{'acompañante': 1}"
140,9.13956752575615E+017,"Stillnotalawyer","2017-09-30T02:40:44.000Z","A mí jamás me mandan audios bonitos en la peda, a mí me graban que soy una culera. Y porqué? 🤔",20.5226915,-100.772211,"positivo","Español","{'culera': 1}"
141,9.14260363130147E+017,"ledezmaconz","2017-09-30T22:47:11.000Z","Estúpida, sexy y cara ropa de gym 😍 nunca te acabes",21.0254965,-101.250134,"positivo","Español","{'Estúpida': 1}"
142,9.13985943698235E+017,"Eri_L_flaqui","2017-09-30T04:36:44.000Z","Tal ves pienses que estoy loca  Y es verdad, un poco, tengo que aceptar.",25.6417185,-100.2935915,"positivo","Español","{'loca': 1}"
143,9.14035842427101E+017,"yuyu_madden","2017-09-30T07:55:01.000Z","La puta madre! Son las 3 am y sigo leyendo ese fic ... Peor aún, ya lloré como 3 veces. 😭😭😭😭😭 Jaaaaalp!",23.6254185,-102.5580375,"negativo","Español","{'puta': 1}"
144,9.13912379792118E+017,"luisdiego2108","2017-09-29T23:44:25.000Z","@sergiooliveiram  maestro no es necesario la edecán en tixuz tan rápido  busquen unas más buenas que si sepan de carros 👌👌",16.7424355,-93.1396595,"positivo","Español","{'edecán': 1}"
145,9.13806686741246E+017,"Luz_SR5","2017-09-29T16:44:26.000Z","Playa completamente sola,cuarto,comida, internet,música, bicicleta y todo sin ti...",20.941035,-89.623611,"positivo","Español","{'bicicleta': 1}"
146,9.14195016649757E+017,"_yessiguillen","2017-09-30T18:27:31.000Z","No sé cómo Juan me aguanta cuando ando súper cariñosa con el jajajajajaja",25.6417185,-100.2935915,"positivo","Español","{'cariñosa': 1}"
147,9.14168379543638E+017,"wilmeravila24","2017-09-30T16:41:40.000Z","Amigos les pido sus oraciones por nuestra querida Juticalpa ya que en estos dias nos vemos afectados con las lluvias les pido sus oraciones",15.2011325,-86.2431935,"negativo","Español","{'querida': 1}"
148,9.1394756608102E+017,"BRAULIOSERGIO1","2017-09-30T02:04:14.000Z","@JohnMAckerman @hamnande @lopezobrador_ cualquiera lo hace si no trabaja y se memorisa los pocos articulos de la  c… https://t.co/UNFDFnwxCN",19.0322295,-98.1542665,"neutro","Español","{'cualquiera': 1}"
149,9.14137516319449E+017,"MeckyPerplex","2017-09-30T14:39:02.000Z","Recuerdo cuándo una amiguita me dijo  Yo se que ti no te enojas, te amo y disculpa  (Despues de tratar de bajarme a… https://t.co/saouG6M3kr",18.135455,-94.432482,"positivo","Español","{'amiguita': 1}"
150,9.13845098659635E+017,"galvanactor","2017-09-29T19:17:04.000Z","Acabo de escuchar en la radio a un importante funcionario decir: para que  puedamos  no digo quien porqué en realidad puedria ser cualquiera",19.3427885,-99.050461,"positivo","Español","{'cualquiera': 1}"
151,9.14015350899057E+017,"taniezuca","2017-09-30T06:33:35.000Z","Quédate con ese que te pida fotos de tu cara bonita, porque de tu cuerpo cualquiera te las pide...",19.318042,-99.2480095,"positivo","Español","{'cualquiera': 1}"
152,9.14195973366194E+017,"TaniaOnce","2017-09-30T18:31:19.000Z","@albertochavezv Los gustos culeros que tenemos a veces no se pueden reprochar. Un mal momento a cualquiera le pasa.… https://t.co/ErVadJIf22",19.100342,-103.6567385,"negativo","Español","{'cualquiera': 1}"
153,9.13879270086336E+017,"osodelgado07","2017-09-29T21:32:51.000Z","Pinche directiva jodida la del @FCBarcelona_es como dejaron ir a Fábregas y a Neymar tan pendejos https://t.co/zrWo6tXcaw",21.0254965,-101.250134,"negativo","Español","{'jodida': 1}"
154,9.13978390327251E+017,"NorKastorena","2017-09-30T04:06:43.000Z","@McCarthys_Offic que onda abuelo? yo vine a escuchar motörhead, #SamaraSucks extraño a mi querida #Rockma https://t.co/DdJ0it6du8",19.318042,-99.2480095,"positivo","Español","{'querida': 1}"
155,9.14196097286803E+017,"Jebhuz","2017-09-30T18:31:49.000Z","Puta madre, acepta mi amor (╯°□°）╯︵ ❥",18.9263805,-98.3181205,"negativo","Español","{'Puta': 1}"
156,9.13883099183899E+017,"BnjamnHF","2017-09-29T21:48:04.000Z","Estoy en las tortas y un hijo de su puta madre pidió 12 para llevar. Ojalá te mueras de un infarto, culero.",19.380613,-99.1614805,"negativo","Español","{'puta': 1}"
157,9.14008803758232E+017,"orlandotovaar","2017-09-30T06:07:34.000Z"," Frida Marina, la cerveza más perra de México.  🍺",25.558993,-97.547392,"positivo","Español","{'perra': 1}"
158,9.14221537451942E+017,"fernandakellym","2017-09-30T20:12:54.000Z","Prefiero ser sería y que piensen qué soy amargada pero ser buena persona con todo mundo. https://t.co/s71f60SsEO",25.6417185,-100.2935915,"positivo","Español","{'amargada': 1}"
159,9.13895854490182E+017,"titorr33","2017-09-29T22:38:45.000Z","@MUKARDO69 uf hoy Hills como babosa con sal pero ni modo para la próxima aremos lo mismo para el mukis https://t.co/ZOWQHPti3d",15.7724675,-90.224221,"neutro","Español","{'babosa': 1}"
160,9.14214134895583E+017,"ricurapura","2017-09-30T19:43:29.000Z","Llámalo X porque es variable. Como cualquiera. Un día es un número positivo y al siguiente un irracional. Y sin embargo tú sigues siento tú.",27.698682,-83.804475,"positivo","Español","{'cualquiera': 1}"
161,9.14182978443473E+017,"urban_dmz","2017-09-30T17:39:41.000Z","@dcantu_ Estas bien loca 🤦🤦",23.685934,-99.187904,"positivo","Español","{'loca': 1}"
162,9.13907318563189E+017,"Me2Fer","2017-09-29T23:24:18.000Z","No sé si tenía tiempo de no estar en la capital pero ahora los comprendo, cualquiera se volvería loco con el tráfico de shit que sufrimos 😭😭",15.7724675,-90.224221,"negativo","Español","{'cualquiera': 1}"
163,9.14212836859036E+017,"MarcosS53494053","2017-09-30T19:38:20.000Z","@M0DLLH galilea Hola amor de movida conrosasroxaz universo y teama y perdoname no esgribilsegido",19.439252,-102.1675635,"positivo","Español","{'movida': 1}"
164,9.13958621532352E+017,"tlapalaman","2017-09-30T02:48:10.000Z","En la mañana le di dinero a mi hermanito para que se comprara comida en la escuela y el hijo de puta acaba de llegar bien pedo.",19.518656,-99.1158905,"negativo","Español","{'puta': 1}"
165,9.14230645190201E+017,"luisricardosua1","2017-09-30T20:49:06.000Z","@NellySimon_ESPN Ricky le manda saludos nuestra querida Nelly Simón",23.6254185,-102.5580375,"positivo","Español","{'querida': 1}"
166,9.14196788319589E+017,"DiiazNestor","2017-09-30T18:34:33.000Z","Cundo en la puta vida podré jugar y salir de un partido mentandole la madre en su cara a los árbitros.... les juro… https://t.co/HBzFHyGnzQ",21.09806,-101.601401,"negativo","Español","{'puta': 1}"
167,9.1399628145399E+017,"cristiangsierra","2017-09-30T05:17:49.000Z","Me caga que se me caliente la cabeza pensando tantas pendejadas",19.328383,-99.15234,"negativo","Español","{'caliente': 1}"
168,9.13804807709905E+017,"Luz_SR5","2017-09-29T16:36:58.000Z","Lo siento,no hay una red social en donde deje de ser pendeja  y burlona.",20.941035,-89.623611,"negativo","Español","{'pendeja': 1}"
169,9.1383506282682E+017,"LauraNavarroS23","2017-09-29T18:37:11.000Z","Estoy en biblio y alguien abrió un video de gemidos, hasta la señora amargada se rió! 😂",25.6417185,-100.2935915,"positivo","Español","{'amargada': 1}"
170,9.13867186418065E+017,"JuaniiMueller","2017-09-29T20:44:50.000Z","@ahokihagane @gunsmithalex Sip. Las venden en cualquiera aunque yo te recomiendo que te des una vuelta por Portales… https://t.co/C2nnBvVADr",19.380613,-99.1614805,"positivo","Español","{'cualquiera': 1}"
171,9.13886880743281E+017,"hernanh70839625","2017-09-29T22:03:06.000Z","@ExpansionMx Fue lo mejor que le pudo pasar. Pinche selección jodida.",18.175748,-92.9447745,"negativo","Español","{'jodida': 1}"
172,9.14053030303097E+017,"juliocesarpa","2017-09-30T09:03:19.000Z","A ver niña,por muy culera que hayas sido conmigo yo siempre me voy a quedar con lo bueno que me diste🤷🏻‍♂️ déjate de prejuicios en tu contra",19.5645875,-99.269192,"negativo","Español","{'culera': 1}"
173,9.13924347487822E+017,"VivixMiralbes","2017-09-30T00:31:58.000Z","La película  Infernal  es la peor que hemos visto en nuestras vidas con @R__A__Q__U__E_L  Es demasiado estupida.",15.7724675,-90.224221,"negativo","Español","{'estupida': 1}"
174,9.13843958974882E+017,"veravnatalia","2017-09-29T19:12:32.000Z","Pueblo chico infierno grande hijo de su  puta madre",19.326965,-103.83782,"negativo","Español","{'puta': 1}"
175,9.13950400205787E+017,"monsesinte_","2017-09-30T02:15:30.000Z","¿Puedes fingir que soy interesante y divertida, en vez de fea y pendeja para enamorarte de mí?",25.8073145,-100.3652735,"positivo","Español","{'pendeja': 1}"
176,9.13955841388184E+017,"mjmsp","2017-09-30T02:37:07.000Z","Y todo empezó con una plática nocturna, seguido de chocolate caliente y churros... El final... Bueno, hubo uno pero sigue otra historia",19.432836,-99.153366,"positivo","Español","{'caliente': 1}"
177,9.03407550531502E+017,"navendano09","2017-09-01T00:01:59.000Z","Esa pinche Laura ta bien loca ALV!!! 🤕 - Yo viendo la Rosa de Guadalupe",19.0322295,-98.1542665,"negativo","Español","{'loca': 1}"
178,9.14246896398434E+017,"Andeemord","2017-09-30T21:53:40.000Z","Tenía un buen amigo hasta que la loca de su novia le pidió que me bloquera 😐",19.0322295,-98.1542665,"negativo","Español","{'loca': 1}"
179,9.14154406077231E+017,"GTCCancun","2017-09-30T15:46:09.000Z"," Cualquiera vale para enemigo no así para Amigo  https://t.co/XnGBR553Aw",21.048719,-87.0316645,"negativo","Español","{'Cualquiera': 1}"
180,9.14267937133007E+017,"lorainePoulain","2017-09-30T23:17:17.000Z","Cualquiera que diga que los hombres no son chismosos, es que no ha conocido a mi R3",25.6417185,-100.2935915,"positivo","Español","{'Cualquiera': 1}"
181,9.13861780165808E+017,"ShesMaff","2017-09-29T20:23:21.000Z","Al parecer uno nunca está bien con la gente: si estás deprimida  No mames, pinche loca  y si estás feliz  Pinche ridícula  🤷🏻‍♀️Ya, no?",19.380613,-99.1614805,"negativo","Español","{'loca': 1}"
182,9.13819427963118E+017,"gayosso09","2017-09-29T17:35:04.000Z","“Voy a ir a la feria y publicar que está bien culera.”  - Un pinche naco sin oficio",20.1056375,-98.775808,"negativo","Español","{'culera': 1}"
183,9.10960580596572E+017,"mauriciosahui","2017-09-21T20:15:01.000Z","Tzumuc es una comisaría de Chankom en la que se impulsan los huertos de traspatio. Miren esta calabaza… https://t.co/auJPRXmm2X",20.941035,-89.623611,"positivo","Español","{'calabaza': 1}"
184,9.14255433916834E+017,"Brunomattaini","2017-09-30T22:27:36.000Z","Muchas gracias por todo Playita querida! Una experiencia… https://t.co/U5cKukaYYU",20.6167,-87.0667,"positivo","Español","{'querida': 1}"
185,9.14014215509303E+017,"capitanfelipe","2017-09-30T06:29:05.000Z","Yo solo se que..... SE PONE CALIENTE CUANDO ESCUCHA ESTE PERREO 😜",19.0322295,-98.1542665,"neutro","Español","{'CALIENTE': 1}"
186,9.14124075051766E+017,"iChocko","2017-09-30T13:45:37.000Z","Smart SHIT!!! No me dejaron pasar, hijos de puta (@ Smart Fit in Xochimilco, Ciudad De Mexico) https://t.co/rrDuC95Trb",19.26762868,-99.12406706,"negativo","Español","{'puta': 1}"
187,9.14177266866905E+017,"valeriatamez7","2017-09-30T17:16:59.000Z","Que vieja tan afrentosa neta😷",25.519292,-99.9312465,"negativo","Español","{'vieja': 1}"
188,9.10260933100032E+017,"UrielMoscosoPaz","2017-09-19T21:54:52.000Z","TENGAN POQUITA DE PUTA MADRE, esto es una tragedia. NO FOMENTEN EL PANICO con noticias falsas de un próximo sismo, xq no se puede predecir.",19.432836,-99.153366,"negativo","Español","{'PUTA': 1}"
189,9.14254908840448E+017,"cugatx","2017-09-30T22:25:30.000Z","Y sin embargo España está muy enferma de nacionalismo. Un nacionalismo tóxico y excluyente del que es prudente separarse.",19.4299345,-99.2115105,"positivo","Español","{'enferma': 1}"
190,9.14188588794904E+017,"SoffhJimm","2017-09-30T18:01:59.000Z","Podré ser una estupida pero no una idiota ☝🏻",19.518656,-99.1158905,"negativo","Español","{'estupida': 1}"
191,9.1382718809235E+017,"felixmaceda","2017-09-29T18:05:54.000Z","@TanniMontanna Siiii, hasta con cadena y todo o sea que no en bicicleta puedes pasar",19.1431005,-96.0989905,"positivo","Español","{'bicicleta': 1}"
192,9.14026206005043E+017,"RollyPocket","2017-09-30T07:16:43.000Z","Ok, estoy estacionada en un puto Walmart. No sé qué hacer nada me calma la puta histeria.",28.9698625,-111.498181,"negativo","Español","{'puta': 1}"
193,9.1385119995426E+017,"ernesto_teran","2017-09-29T19:41:19.000Z","@YeyiDeville 😂😂 Con la edad de ese hombre y su estilo de vida, hasta con una Coca Cola se hubiera muerto. 🙈🙊",19.328383,-99.15234,"positivo","Español","{'Cola': 1}"
194,9.13968032489251E+017,"mickey_guerrero","2017-09-30T03:25:34.000Z","Tú eres y siempre serás la presidenta legítima, querida @IIglesiasReina (huevos @DJ_Churches) #clubdecuervos… https://t.co/YXpSHr4jID",19.432836,-99.153366,"positivo","Español","{'querida': 1}"
195,9.14188001042985E+017,"Alondraccl","2017-09-30T17:59:38.000Z","¡NO MAMEN! ¿Cuánto tiempo necesitan para cobrar? Una puta horaaaa🙄🙄",16.7424355,-93.1396595,"negativo","Español","{'puta': 1}"
196,9.13915762972217E+017,"Zurdors","2017-09-29T23:57:52.000Z","Big Mac 🍔 + Coca-Cola 🍾 = Obesidad 💀 +  Diabetes ⚰️  #IntentaExplicarlo",16.210061,-95.2117445,"positivo","Español","{'Cola': 1}"
197,9.13847023190921E+017,"DionisioDiosDe","2017-09-29T19:24:43.000Z","la torre de pisa es una torre cualquiera pero esta en italicas",23.6254185,-102.5580375,"neutro","Español","{'cualquiera': 1}"
198,9.13966663736877E+017,"itsPaola1208","2017-09-30T03:20:07.000Z","Necesito urgentemente verle el lado bonito a todo, porque soy bieeeeeeen negativa y amargada",25.6417185,-100.2935915,"positivo","Español","{'amargada': 1}"
199,9.14243364567974E+017,"83lizzi38","2017-09-30T21:39:38.000Z","Uff tan cierto... Tristemente no se debe confiar en cualquiera y menos si tienen poco conociéndose... https://t.co/JGrsKR0nE8",25.167144,-99.772738,"negativo","Español","{'cualquiera': 1}"
200,9.14165405320728E+017,"Juan24Espinal","2017-09-30T16:29:51.000Z","@draramirezAm @diarioelheraldo Hijos de puta Cachurecos de mierda 😡",15.2011325,-86.2431935,"negativo","Español","{'puta': 1}"
201,9.1391239793238E+017,"ElChapss","2017-09-29T23:44:29.000Z","Neta ¿Por que hay gente tan pendeja para estacionarse?",19.542054,-96.886083,"negativo","Español","{'pendeja': 1}"
202,9.13938113063412E+017,"zaffiroMorales","2017-09-30T01:26:40.000Z","Jaja la culpa la tiene la gente pendeja que demanda y siguen creciendo a estos otros pendejos. 😊 https://t.co/8g2W9y5QLq",20.7152745,-100.4405945,"negativo","Español","{'pendeja': 1}"
203,9.14193805519331E+017,"eder_eulogio","2017-09-30T18:22:42.000Z","Pero que noche tan loca https://t.co/vv2jwJvI5B",19.432836,-99.153366,"positivo","Español","{'loca': 1}"
204,9.1397985301522E+017,"pxntojx","2017-09-30T04:12:32.000Z","Quédate con quien te dedique un monólogo, hablarte bonito cualquiera puede",22.270295,-97.916772,"positivo","Español","{'cualquiera': 1}"
205,9.14251035505344E+017,"Schrodinger_Kt","2017-09-30T22:10:07.000Z","Que jodida la naturaleza, que justo son los hijos de gente mayor de 40 los que tienen mayor índice de síndrome de down y otros problemas+",22.3111195,-100.955511,"negativo","Español","{'jodida': 1}"
206,9.14037190140875E+017,"Dianadlm1","2017-09-30T08:00:22.000Z","Me gustaría que vieras como te ven la cara, pero no por que no soy igual de perra que tu 🙄",20.651612,-101.170172,"negativo","Español","{'perra': 1}"
207,9.14261470392619E+017,"WillSosaG","2017-09-30T22:51:35.000Z","Que chinguen a su puta madre todos los que no saben qué quieren.",19.183953,-96.2293965,"negativo","Español","{'puta': 1}"
208,9.13886625872179E+017,"Pewee_Elorejon","2017-09-29T22:02:05.000Z","@brendi_romero Esa era la pendejada más pendeja que e leído en todo el día 🤦🏼‍♂️",31.1688935,-100.0768885,"negativo","Español","{'pendeja': 1}"
209,9.14250848485683E+017,"0skarTorres","2017-09-30T22:09:22.000Z","Relajando el cuerpo 😉 (@ La Celestina in Coyoacán, Distrito Federal) https://t.co/pwAfZ27A39",19.3489312,-99.16190487,"positivo","Español","{'Celestina': 1}"
210,9.13874882051571E+017,"Marardzp","2017-09-29T21:15:25.000Z","Una @kennyalvizoo cualquiera https://t.co/zOWglKkclF",23.685934,-99.187904,"neutro","Español","{'cualquiera': 1}"
211,9.13812596775702E+017,"CaroVillanuevaa","2017-09-29T17:07:55.000Z","No puedo estar normal con alguien que solo le dice a todo el mundo que soy una culera.",19.432836,-99.153366,"negativo","Español","{'culera': 1}"
212,9.14165855214174E+017,"YeeeyoooRHCP","2017-09-30T16:31:38.000Z"," No se puede tratar a una puta como si fuera una dama  https://t.co/fGtU1DCDoq",19.542054,-96.886083,"negativo","Español","{'puta': 1}"
213,9.13962328311452E+017,"VictoriaaGissel","2017-09-30T03:02:54.000Z","No quiero que me vuelva hablar en toda su perra vida",25.736715,-100.270474,"negativo","Español","{'perra': 1}"
214,9.14210012561584E+017,"diannaagm","2017-09-30T19:27:06.000Z","ando como enferma cantándola todo el bendito tiempo 🌝  -🎶🗣🎤",22.270295,-97.916772,"positivo","Español","{'enferma': 1}"
215,9.1426504372992E+017,"OLENKA666","2017-09-30T23:05:47.000Z","La vida es aventura, riesgo, atrevimiento y pasión.   La vida es ahora y es única.  ☝️😍 ✨🌞🌈💕🎁 en… https://t.co/qHz3YW2tqi",21.1167,-101.683,"positivo","Español","{'aventura': 1}"
216,9.1416465583634E+017,"ElHugol","2017-09-30T16:26:52.000Z","No miran que nos huevearon 2 suculentas pues, sospecho de la vieja puta que vive enfrente.",15.7724675,-90.224221,"negativo","Español","{'vieja': 1, 'puta': 1}"
217,9.13980833865888E+017,"borrelizarraras","2017-09-30T04:16:26.000Z","Que pinche chingadazo!  Como todo puede ser felicidad y efusividad y en un segunda cambiar todo?  Puta realidad!",19.318042,-99.2480095,"negativo","Español","{'Puta': 1}"
218,9.14107515280986E+017,"OmarLeon_","2017-09-30T12:39:49.000Z","Hasta la ropa sucia me pese, de tan rápido que salí de la casa. 💩🏃🏃🏃",19.1431005,-96.0989905,"negativo","Español","{'sucia': 1}"
219,9.14196967730926E+017,"breenaceves","2017-09-30T18:35:16.000Z","Ya entendí dios que aunque sea una buena persona, el mundo es una mierda culera!! (@ AT&amp;T - @nextelmx in Iztapalapa) https://t.co/Fip5uB2lED",19.3798067,-99.10176698,"positivo","Español","{'culera': 1}"
220,9.13897387705422E+017,"Lucy_Bran","2017-09-29T22:44:51.000Z","Hola querida alma mater ❤ (@ Universidad De La Salle Bajío in Leon, GTO) https://t.co/tu0wsdt45F",21.15177469,-101.71105776,"positivo","Español","{'querida': 1}"
221,9.1026893881829E+017,"FabiArroy","2017-09-19T22:26:41.000Z","Estas son de esas perras cosas que no quería leer... que puta tristeza... #Soypapá #FuerzaMexico https://t.co/dRvHNED67A",20.478755,-100.439731,"negativo","Español","{'puta': 1}"
222,9.14227388279673E+017,"jdonde","2017-09-30T20:36:09.000Z","Cuando uno se enferma de la gripe, no sé de dónde sale tanto moco 🤧😭",19.432836,-99.153366,"negativo","Español","{'enferma': 1}"
223,9.13931254604681E+017,"joelsguerrero","2017-09-30T00:59:25.000Z","@McDonaldsMexico el resultado sería coca-cola con comida para perro",18.0219595,-92.9164995,"positivo","Español","{'cola': 1}"
224,9.13932362022396E+017,"velozky","2017-09-30T01:03:49.000Z","@EnamorandonosTV Saquen a esa o sea toda una prostituta, quiere que le paguen por estar con ella, que estúpida! Cín… https://t.co/njrfggZttD",19.318042,-99.2480095,"negativo","Español","{'estúpida': 1}"
225,9.10267951168852E+017,"ChuiiZavala","2017-09-19T22:22:46.000Z","Estos hijos de su puta madre son los que deberían estar bajo los escombros, y no personas inocentes 😭 https://t.co/7iIMYynuFJ",19.326965,-103.83782,"negativo","Español","{'puta': 1}"
226,9.14234831755731E+017,"Mariajcamara","2017-09-30T21:05:44.000Z","Que pendeja",19.601414,-90.27714,"negativo","Español","{'pendeja': 1}"
227,9.1399308969327E+017,"Medicenglenda","2017-09-30T05:05:08.000Z","Neta que ya no puedo escuchar If I ain't got you sin pensar en el, bien tonta ya sé ):",19.183953,-96.2293965,"negativo","Español","{'tonta': 1}"
228,9.1396736822068E+017,"javcule","2017-09-30T03:22:55.000Z","Mundo hipócrita en el que nadie afirma que ha deseado la muerte de alguien, pura culebra mordiéndose la cola.",15.7724675,-90.224221,"negativo","Español","{'cola': 1}"
229,9.13860136216728E+017,"AnaLuzRodrigue7","2017-09-29T20:16:49.000Z","Tengo ganas de escuchar Kiwi con audífonos, con el volumen fuerte para volverme loca. A verdad.",21.09806,-101.601401,"positivo","Español","{'loca': 1}"
230,9.14191432881136E+017,"albertochavezv","2017-09-30T18:13:17.000Z","- Papá, tengo que confesarte que he salido del clóset. Soy...  Sales con la mamada que eres gay y te parto tu puta madre.  -... de Narnia.",25.6417185,-100.2935915,"negativo","Español","{'puta': 1}"
231,9.13951735294648E+017,"Gorrovazquez","2017-09-30T02:20:48.000Z","#DíaInternacionalDelCafé Nada más relajante que una deliciosa y aromática taza de Café, a cualquiera hora!",19.432836,-99.153366,"positivo","Español","{'cualquiera': 1}"
232,9.14003528447926E+017,"Ilianagruiz1","2017-09-30T05:46:37.000Z","Todas en el antro y yo encerrada como pendeja como siempre 😭",18.0902165,-94.171383,"negativo","Español","{'pendeja': 1}"
233,9.13904874298986E+017,"JenniiMartz","2017-09-29T23:14:36.000Z","Hacía mucho que alguien no me hacía reír como tonta. 😌",19.652724,-101.27577,"negativo","Español","{'tonta': 1}"
234,9.14265279756214E+017,"Anakarems1","2017-09-30T23:06:43.000Z","Ay si estaban bonitas mis flores, que culera soy :(",20.790657,-103.4847745,"negativo","Español","{'culera': 1}"
235,9.13987660149965E+017,"SusanaRiosA","2017-09-30T04:43:33.000Z","Lo único bueno para Sergio que ande en el ruedo tomando esque siempre me pongo más cariñosa de lo normal 😍❤️",25.0326315,-101.166961,"positivo","Español","{'cariñosa': 1}"
236,9.13876493977055E+017,"AlonsoC_OFICIAL","2017-09-29T21:21:49.000Z","—Papi, cántame una canción de cuando eras joven.  —SE PONE CALIENTE CUANDO ESCUCHA ESTE PERREO... 🎶",31.7896695,-115.22918,"positivo","Español","{'CALIENTE': 1}"
237,9.13989332578525E+017,"CaroRoats","2017-09-30T04:50:12.000Z","Cc tu amigo te hace la escena de celos mas tonta 😂😂😂",22.283026,-97.8225365,"positivo","Español","{'tonta': 1}"
238,9.13956066567766E+017,"DylanCor27","2017-09-30T02:38:01.000Z","En mi casa juran que la Coca Cola tiene sangre humana, compre una de 3 litros y se enojaron. Les dije que era sangre de ciertas personas",28.941866,-106.1628985,"negativo","Español","{'Cola': 1}"
239,9.14146534589178E+017,"EvelynnTrej","2017-09-30T15:14:52.000Z","Tengo un chingo de borradores que iba a tuitear anoche, y que no hice por educación... por que podre ser borracha pero no culera.",20.3880745,-100.014785,"negativo","Español","{'culera': 1}"
240,9.14180910504743E+017,"TairaCoria","2017-09-30T17:31:28.000Z","Dicen que los animales sienten los desastres antes de que ocurran. Por eso mi perra te ladraba desde la primera vez que entraste a mi casa.",19.652724,-101.27577,"negativo","Español","{'perra': 1}"
241,9.13896772329787E+017,"Nass_Nass_Nass","2017-09-29T22:42:24.000Z","Perdón que no deje de hablar de Breaking Bad pero bueno, cualquiera que la haya disfrutado me entiende.",19.2843215,-99.655676,"positivo","Español","{'cualquiera': 1}"
242,9.14136367193641E+017,"DylanCor27","2017-09-30T14:34:28.000Z","No encuentro las palabras. Puta madre.",28.941866,-106.1628985,"negativo","Español","{'Puta': 1}"
